underlying,pair,kind,quality,window_days,session,n,days,blocks,expected,coverage,mean,median,abs_median,abs_p90,abs_p95,std,min,max,positive_share,day_abs_median_p25,day_abs_median_p75,eligible,evidence,above_10,above_30,above_50,above_100
NVDA,bybit|futures|NVDAUSDT::bybit|spot|NVDAXUSDT,spot_perp,reference,30,after_market,918,21,5,1008,0.9107142857142857,-5.960547404124142,-6.329262872320496,6.414977561687851,12.782946683536744,14.607073799602743,5.590896573963447,-29.9198919023258,6.542361792607476,0.16775599128540306,2.105216094414053,9.28418902608752,True,K线收盘代理；达到描述性样本门槛,0.26034858387799564,0.0,0.0,0.0
NVDA,bybit|futures|NVDAUSDT::bybit|spot|NVDAXUSDT,spot_perp,reference,30,overnight,1909,21,5,2016,0.9469246031746031,-6.331984590853826,-6.632765863365808,6.697923643669279,13.236384176937399,14.630044913572114,5.466666602973368,-26.491912994980325,9.56327701625792,0.12152959664745941,2.758050479666485,9.49066751028238,True,K线收盘代理；达到描述性样本门槛,0.27920377160817184,0.0,0.0,0.0
NVDA,bybit|futures|NVDAUSDT::bybit|spot|NVDAXUSDT,spot_perp,reference,30,weekend,2226,8,4,2304,0.9661458333333334,-9.572200451737864,-9.890974490779914,9.890974490779914,17.477692981504035,21.749693456805385,6.313200917510195,-33.868423494478606,8.22481151473653,0.046271338724168914,5.842830066333931,12.150972781806713,True,K线收盘代理；达到描述性样本门槛,0.49281221922731355,0.0008984725965858042,0.0,0.0
NVDA,bybit|futures|NVDAUSDT::bybit|spot|NVDAXUSDT,spot_perp,reference,30,holiday,285,1,1,288,0.9895833333333334,-1.6803539327967794,-1.7212444597436427,1.7232465965877353,4.303481707811363,5.164933558299056,2.09230707562807,-9.06461777528289,4.315553253926296,0.18596491228070175,1.7232465965877353,1.7232465965877353,False,样本不足 / 仅事件观察,0.0,0.0,0.0,0.0
TSLA,binance|futures|TSLAUSDT::bitget|futures|TSLAUSDT,perp_perp,comparable,7,all,1880,7,2,2016,0.9325396825396826,0.07276274520148725,0.0,1.343315500640374,3.28520513567665,4.109741052398919,2.0122569847694907,-9.152429554026842,8.076644571939351,0.47925531914893615,1.082202308579916,1.6151166702549347,True,K线收盘代理；达到描述性样本门槛,0.0,0.0,0.0,0.0
TSLA,binance|futures|TSLAUSDT::bitget|futures|TSLAUSDT,perp_perp,comparable,7,regular,390,5,2,390,1.0,0.5871076867914853,0.5278785953721776,1.335327456570834,3.6993998563825685,4.576265193781344,2.1018864352427578,-6.650881906941075,7.683747549147579,0.558974358974359,1.093527275169981,1.6512776914229255,True,K线收盘代理；达到描述性样本门槛,0.0,0.0,0.0,0.0
TSLA,binance|futures|TSLAUSDT::bitget|futures|TSLAUSDT,perp_perp,comparable,7,non_regular,1490,7,2,1626,0.9163591635916359,-0.06186445427508942,0.0,1.3503660289537756,3.190658112529166,3.9623321768175175,1.966034290046926,-9.152429554026842,8.076644571939351,0.45838926174496647,0.9675255717533915,1.6130399807778861,True,K线收盘代理；达到描述性样本门槛,0.0,0.0,0.0,0.0
TSLA,binance|futures|TSLAUSDT::bitget|futures|TSLAUSDT,perp_perp,comparable,7,pre_market,330,5,2,330,1.0,0.7249246246844646,0.8098368215692098,1.08616059222022,2.9264544183156276,3.5229088845015744,1.6009011995727878,-4.323155903810383,5.698469553891972,0.6333333333333333,0.8385392922816148,1.3565023944750454,True,K线收盘代理；达到描述性样本门槛,0.0,0.0,0.0,0.0
TSLA,binance|futures|TSLAUSDT::bitget|futures|TSLAUSDT,perp_perp,comparable,7,after_market,228,5,2,240,0.95,0.5758699156241581,0.5395115214623658,1.3205329783883002,2.6397139617191367,3.877046292546255,1.6968275064307707,-4.093104483314791,8.076644571939351,0.6008771929824561,0.8235310713683441,1.3332266751997501,True,K线收盘代理；达到描述性样本门槛,0.0,0.0,0.0,0.0
TSLA,binance|futures|TSLAUSDT::bitget|futures|TSLAUSDT,perp_perp,comparable,7,overnight,463,5,2,480,0.9645833333333333,0.49412759036353027,0.5440104450005201,1.1061029228764951,2.926824415901752,3.5318692746508766,1.7857821034923376,-9.152429554026842,6.919126061153413,0.5831533477321814,0.8369134637986608,1.3281800795350573,True,K线收盘代理；达到描述性样本门槛,0.0,0.0,0.0,0.0
TSLA,binance|futures|TSLAUSDT::bitget|futures|TSLAUSDT,perp_perp,comparable,7,weekend,469,2,1,576,0.8142361111111112,-1.4743764991820452,-1.3757807555792034,1.6452780519904397,3.5755938641737206,4.3855321935519775,1.7306173700054672,-7.385120350110741,6.56958283149045,0.14285714285714285,1.6764261482912768,1.746104710264318,False,样本不足 / 仅事件观察,0.0,0.0,0.0,0.0
TSLA,binance|futures|TSLAUSDT::bitget|futures|TSLAUSDT,perp_perp,comparable,7,holiday,0,0,0,0,0,,,,,,,,,,,,False,样本不足 / 仅事件观察,,,,
TSLA,binance|futures|TSLAUSDT::bitget|futures|TSLAUSDT,perp_perp,comparable,30,all,8331,30,5,8640,0.9642361111111111,0.4822922248755152,0.5444399074439055,1.3703135277354228,3.5472604234887406,4.383261427852725,2.113063623132516,-9.838369641602673,9.49255512462388,0.5718401152322651,1.1214590277883185,1.6412054577169544,True,K线收盘代理；达到描述性样本门槛,0.0,0.0,0.0,0.0
